src-id,dst-id,label,properties
2504,291,date-of-narration
9893,9882,date-of-narration
2231,291,date-of-narration
17757,17752,date-of-narration
7283,419,date-of-narration
6397,291,date-of-narration
20656,20659,date-of-narration
23637,880,date-of-narration
4445,880,date-of-narration
22027,22026,date-of-narration
6302,419,date-of-narration
16533,16527,date-of-narration
8211,161,date-of-narration
11310,11292,date-of-narration
15911,15896,date-of-narration
10586,7687,date-of-narration
14250,14243,date-of-narration
6132,291,date-of-narration
16430,16426,date-of-narration
14791,14786,date-of-narration
21191,21189,date-of-narration
16117,16116,date-of-narration
15631,15633,date-of-narration
13547,13478,date-of-narration
15340,15339,date-of-narration
14873,14811,date-of-narration
14093,14092,date-of-narration
9934,9918,date-of-narration
8313,7617,date-of-narration
6373,419,date-of-narration
7455,291,date-of-narration
14072,14076,date-of-narration
24424,24410,date-of-narration
17152,17053,date-of-narration
14913,14912,date-of-narration
24769,10390,date-of-narration
8404,90,date-of-narration
13758,13744,date-of-narration
21459,20139,date-of-narration
7098,419,date-of-narration
26040,26042,date-of-narration
21720,21545,date-of-narration
9294,9273,date-of-narration
24125,24131,date-of-narration
10471,10470,date-of-narration
17789,17791,date-of-narration
26264,26268,date-of-narration
26850,26176,date-of-narration
15739,15736,date-of-narration
8437,161,date-of-narration
6141,419,date-of-narration
8585,161,date-of-narration
8533,90,date-of-narration
5810,419,date-of-narration
7338,291,date-of-narration
4108,419,date-of-narration
14252,14243,date-of-narration
23063,21047,date-of-narration
1686,291,date-of-narration
8074,7794,date-of-narration
10091,9993,date-of-narration
24922,24913,date-of-narration
14083,14085,date-of-narration
8557,7617,date-of-narration
10257,10262,date-of-narration
20124,19075,date-of-narration
14148,14150,date-of-narration
11544,11390,date-of-narration
1609,273,date-of-narration
22120,22072,date-of-narration
25569,25572,date-of-narration
5873,291,date-of-narration
24666,24655,date-of-narration
10186,10185,date-of-narration
23337,8835,date-of-narration
24217,24227,date-of-narration
20328,20327,date-of-narration
21868,21874,date-of-narration
18007,17995,date-of-narration
7181,419,date-of-narration
24448,22099,date-of-narration
13651,13646,date-of-narration
16748,16546,date-of-narration
3056,291,date-of-narration
7254,291,date-of-narration
7852,291,date-of-narration
22971,791,date-of-narration
5018,273,date-of-narration
14080,14082,date-of-narration
22199,7687,date-of-narration
17907,17909,date-of-narration
6636,273,date-of-narration
11071,11080,date-of-narration
13148,13147,date-of-narration
22638,17053,date-of-narration
6620,419,date-of-narration
12650,12649,date-of-narration
17663,17687,date-of-narration
17777,17776,date-of-narration
2211,291,date-of-narration
20620,12259,date-of-narration
7771,7605,date-of-narration
18349,18345,date-of-narration
10639,10647,date-of-narration
13494,13496,date-of-narration
16721,16647,date-of-narration
7857,7684,date-of-narration
2280,419,date-of-narration
8149,7605,date-of-narration
13364,13366,date-of-narration
6627,291,date-of-narration
9580,9588,date-of-narration
14776,14775,date-of-narration
10913,10926,date-of-narration
15910,15896,date-of-narration
20431,20398,date-of-narration
12794,12789,date-of-narration
5017,291,date-of-narration
26713,25844,date-of-narration
17834,17831,date-of-narration
11908,11905,date-of-narration
24687,24686,date-of-narration
8409,90,date-of-narration
14305,14222,date-of-narration
4898,273,date-of-narration
14744,14540,date-of-narration
5792,419,date-of-narration
13984,13978,date-of-narration
21478,21481,date-of-narration
9346,9330,date-of-narration
20825,20838,date-of-narration
15208,15200,date-of-narration
13464,13463,date-of-narration
4106,273,date-of-narration
6979,291,date-of-narration
6850,548,date-of-narration
4593,791,date-of-narration
8310,7617,date-of-narration
9566,9572,date-of-narration
14270,14273,date-of-narration
2010,392,date-of-narration
19028,10470,date-of-narration
2601,291,date-of-narration
6185,291,date-of-narration
24111,24106,date-of-narration
13958,13956,date-of-narration
11332,11292,date-of-narration
14258,14257,date-of-narration
17247,17053,date-of-narration
9249,9248,date-of-narration
10487,10490,date-of-narration
12391,12401,date-of-narration
8900,8890,date-of-narration
22541,16192,date-of-narration
1233,291,date-of-narration
778,791,date-of-narration
15336,15328,date-of-narration
5804,392,date-of-narration
20323,20327,date-of-narration
14354,14282,date-of-narration
4350,880,date-of-narration
26383,26263,date-of-narration
17821,17823,date-of-narration
21931,21914,date-of-narration
7631,90,date-of-narration
17006,17025,date-of-narration
12200,12197,date-of-narration
21228,19619,date-of-narration
14755,14754,date-of-narration
15538,15537,date-of-narration
2171,419,date-of-narration
6436,419,date-of-narration
4297,291,date-of-narration
8570,7617,date-of-narration
2021,791,date-of-narration
5492,791,date-of-narration
12806,12804,date-of-narration
23774,23773,date-of-narration
6959,291,date-of-narration
9157,9156,date-of-narration
5723,273,date-of-narration
25404,25407,date-of-narration
9883,9882,date-of-narration
14827,14830,date-of-narration
18899,18898,date-of-narration
8296,7687,date-of-narration
14420,14415,date-of-narration
10346,10332,date-of-narration
23206,23204,date-of-narration
7294,723,date-of-narration
23741,23725,date-of-narration
27052,27060,date-of-narration
20919,12229,date-of-narration
26967,19619,date-of-narration
15474,15451,date-of-narration
22983,791,date-of-narration
16703,16705,date-of-narration
17938,17935,date-of-narration
21491,21493,date-of-narration
1463,273,date-of-narration
10963,10972,date-of-narration
16500,16501,date-of-narration
5693,273,date-of-narration
14587,14521,date-of-narration
21268,21273,date-of-narration
6712,291,date-of-narration
15154,15153,date-of-narration
16930,16932,date-of-narration
17893,17886,date-of-narration
222,19,date-of-narration
22864,273,date-of-narration
26614,26616,date-of-narration
12109,12112,date-of-narration
19185,19183,date-of-narration
8547,7605,date-of-narration
15247,15244,date-of-narration
15717,15721,date-of-narration
24611,24610,date-of-narration
15417,15416,date-of-narration
21628,21545,date-of-narration
21356,12971,date-of-narration
7456,548,date-of-narration
16249,16238,date-of-narration
16101,16098,date-of-narration
25162,9156,date-of-narration
16484,16486,date-of-narration
23943,15776,date-of-narration
11717,11390,date-of-narration
9232,9226,date-of-narration
376,392,date-of-narration
11106,11110,date-of-narration
14181,14162,date-of-narration
8750,8721,date-of-narration
11961,11964,date-of-narration
17884,17886,date-of-narration
14088,14085,date-of-narration
19111,19105,date-of-narration
12775,12774,date-of-narration
7421,291,date-of-narration
22258,22267,date-of-narration
26177,25592,date-of-narration
15157,15153,date-of-narration
26972,26974,date-of-narration
9958,9951,date-of-narration
11879,10055,date-of-narration
17897,17886,date-of-narration
6754,291,date-of-narration
2408,291,date-of-narration
6678,291,date-of-narration
14142,14139,date-of-narration
2771,419,date-of-narration
18714,18719,date-of-narration
18063,18066,date-of-narration
22040,22039,date-of-narration
17717,17705,date-of-narration
18329,18328,date-of-narration
20141,19838,date-of-narration
9970,9978,date-of-narration
10003,10007,date-of-narration
4933,273,date-of-narration
23340,8835,date-of-narration
10561,7687,date-of-narration
11372,11371,date-of-narration
16312,16317,date-of-narration
24907,24895,date-of-narration
15435,15432,date-of-narration
8264,7687,date-of-narration
17996,17995,date-of-narration
17925,17909,date-of-narration
13400,13402,date-of-narration
808,291,date-of-narration
6097,392,date-of-narration
14921,14923,date-of-narration
582,419,date-of-narration
13016,13019,date-of-narration
17862,17864,date-of-narration
1755,791,date-of-narration
19190,9091,date-of-narration
15227,15224,date-of-narration
16660,16659,date-of-narration
21023,21027,date-of-narration
21155,21154,date-of-narration
4459,392,date-of-narration
12317,12290,date-of-narration
7169,548,date-of-narration
10168,10170,date-of-narration
17876,17879,date-of-narration
7430,392,date-of-narration
3613,291,date-of-narration
19803,19815,date-of-narration
25031,9156,date-of-narration
6169,291,date-of-narration
7711,7617,date-of-narration
22621,16192,date-of-narration
4670,291,date-of-narration
22486,16192,date-of-narration
3004,273,date-of-narration
25839,25841,date-of-narration
4389,880,date-of-narration
18907,18927,date-of-narration
13382,13386,date-of-narration
4661,392,date-of-narration
7442,291,date-of-narration
22890,273,date-of-narration
17890,17886,date-of-narration
3646,291,date-of-narration
23776,23773,date-of-narration
14000,13996,date-of-narration
24385,24335,date-of-narration
25081,9156,date-of-narration
8370,7617,date-of-narration
14048,14051,date-of-narration
6250,791,date-of-narration
6752,291,date-of-narration
24568,24551,date-of-narration
5851,273,date-of-narration
24899,24895,date-of-narration
5473,291,date-of-narration
4580,4592,date-of-narration
24146,24131,date-of-narration
14507,14506,date-of-narration
4242,880,date-of-narration
19982,19075,date-of-narration
13034,13019,date-of-narration
9767,9773,date-of-narration
5163,791,date-of-narration
14718,14506,date-of-narration
18816,18719,date-of-narration
2430,392,date-of-narration
25996,26000,date-of-narration
12291,12294,date-of-narration
3856,291,date-of-narration
14379,14382,date-of-narration
9217,9226,date-of-narration
14746,14540,date-of-narration
13222,13224,date-of-narration
7843,161,date-of-narration
3320,291,date-of-narration
20762,20766,date-of-narration
15290,15285,date-of-narration
18795,7605,date-of-narration
13419,13402,date-of-narration
24156,23497,date-of-narration
8551,7617,date-of-narration
4930,791,date-of-narration
14805,14802,date-of-narration
12958,12955,date-of-narration
7305,419,date-of-narration
20388,19075,date-of-narration
2302,419,date-of-narration
15361,15360,date-of-narration
6619,291,date-of-narration
12939,12931,date-of-narration
4906,273,date-of-narration
11890,10007,date-of-narration
3365,291,date-of-narration
8247,7605,date-of-narration
8505,7605,date-of-narration
16452,16453,date-of-narration
21015,12401,date-of-narration
13505,13508,date-of-narration
12158,12157,date-of-narration
14781,14775,date-of-narration
7190,548,date-of-narration
866,880,date-of-narration
5244,291,date-of-narration
13637,13638,date-of-narration
15840,15820,date-of-narration
16122,16125,date-of-narration
6643,273,date-of-narration
26641,26182,date-of-narration
8411,7605,date-of-narration
15245,15244,date-of-narration
23876,23881,date-of-narration
2239,392,date-of-narration
13703,13707,date-of-narration
24107,24106,date-of-narration
11498,11502,date-of-narration
14168,14173,date-of-narration
18885,18891,date-of-narration
21556,7687,date-of-narration
22076,22072,date-of-narration
3678,273,date-of-narration
6960,291,date-of-narration
22388,16192,date-of-narration
9242,9248,date-of-narration
13733,13728,date-of-narration
12279,12282,date-of-narration
25892,25894,date-of-narration
2489,723,date-of-narration
13129,13119,date-of-narration
10218,10170,date-of-narration
6082,291,date-of-narration
20190,20189,date-of-narration
16861,10417,date-of-narration
12949,12948,date-of-narration
18667,18453,date-of-narration
12376,12375,date-of-narration
11266,11265,date-of-narration
23229,21278,date-of-narration
26110,26042,date-of-narration
15935,15917,date-of-narration
2373,880,date-of-narration
5023,273,date-of-narration
23671,23669,date-of-narration
26113,26115,date-of-narration
17782,17780,date-of-narration
8461,7605,date-of-narration
25057,9156,date-of-narration
23279,23274,date-of-narration
13746,13744,date-of-narration
21941,21914,date-of-narration
8060,7617,date-of-narration
17997,17995,date-of-narration
14635,14619,date-of-narration
19280,19283,date-of-narration
6825,291,date-of-narration
12965,12955,date-of-narration
16528,16527,date-of-narration
4624,392,date-of-narration
3081,291,date-of-narration
22161,22138,date-of-narration
6306,291,date-of-narration
1315,548,date-of-narration
22772,8801,date-of-narration
12285,12282,date-of-narration
12347,12341,date-of-narration
13334,13326,date-of-narration
3033,880,date-of-narration
5893,392,date-of-narration
18741,9156,date-of-narration
20345,19075,date-of-narration
19328,19271,date-of-narration
20217,20219,date-of-narration
3745,291,date-of-narration
7316,291,date-of-narration
7567,548,date-of-narration
13081,13080,date-of-narration
23626,880,date-of-narration
22170,22138,date-of-narration
2275,291,date-of-narration
3105,291,date-of-narration
8281,7605,date-of-narration
6154,273,date-of-narration
6453,291,date-of-narration
7480,419,date-of-narration
2125,291,date-of-narration
6476,291,date-of-narration
5726,419,date-of-narration
12134,12124,date-of-narration
9067,9053,date-of-narration
15204,15200,date-of-narration
15047,11371,date-of-narration
5741,291,date-of-narration
12019,11989,date-of-narration
24507,24502,date-of-narration
14500,14498,date-of-narration
5372,880,date-of-narration
18076,18078,date-of-narration
8656,7794,date-of-narration
12233,12229,date-of-narration
12163,12157,date-of-narration
17176,17053,date-of-narration
22181,22180,date-of-narration
4879,880,date-of-narration
5687,273,date-of-narration
23561,880,date-of-narration
25252,9156,date-of-narration
7831,161,date-of-narration
15660,15661,date-of-narration
18283,18282,date-of-narration
25514,392,date-of-narration
14183,14185,date-of-narration
5190,291,date-of-narration
24614,24610,date-of-narration
16089,16083,date-of-narration
7423,291,date-of-narration
913,291,date-of-narration
24760,16858,date-of-narration
24288,24273,date-of-narration
6539,291,date-of-narration
21094,21099,date-of-narration
16641,16643,date-of-narration
1402,791,date-of-narration
2004,291,date-of-narration
7903,161,date-of-narration
15301,15303,date-of-narration
25744,25750,date-of-narration
12106,12097,date-of-narration
8457,7617,date-of-narration
818,291,date-of-narration
6140,791,date-of-narration
14422,14415,date-of-narration
16585,16516,date-of-narration
5010,273,date-of-narration
10615,10622,date-of-narration
6184,273,date-of-narration
6623,392,date-of-narration
7166,291,date-of-narration
19851,19648,date-of-narration
12489,12485,date-of-narration
5256,419,date-of-narration
8369,7617,date-of-narration
7866,880,date-of-narration
16695,16697,date-of-narration
22682,22684,date-of-narration
15266,15274,date-of-narration
17728,17731,date-of-narration
26307,175,date-of-narration
16234,16233,date-of-narration
20608,20596,date-of-narration
11696,11390,date-of-narration
25895,25897,date-of-narration
18864,18453,date-of-narration
19921,19932,date-of-narration
14399,14021,date-of-narration
24890,24892,date-of-narration
22169,22138,date-of-narration
8144,880,date-of-narration
6591,291,date-of-narration
17360,17053,date-of-narration
4450,880,date-of-narration
8105,161,date-of-narration
7159,291,date-of-narration
7415,291,date-of-narration
2298,291,date-of-narration
11849,11855,date-of-narration
15698,15700,date-of-narration
19564,9565,date-of-narration
14121,14120,date-of-narration
14639,14638,date-of-narration
12404,12401,date-of-narration
7111,392,date-of-narration
15836,15820,date-of-narration
14576,14572,date-of-narration
14197,14200,date-of-narration
16282,16256,date-of-narration
24282,24277,date-of-narration
14698,14696,date-of-narration
23086,23079,date-of-narration
8121,161,date-of-narration
14133,14135,date-of-narration
15711,15713,date-of-narration
5928,291,date-of-narration
11957,11960,date-of-narration
25151,9156,date-of-narration
7511,419,date-of-narration
13140,13143,date-of-narration
19113,19105,date-of-narration
4008,291,date-of-narration
24743,24747,date-of-narration
24750,10772,date-of-narration
6579,419,date-of-narration
5305,392,date-of-narration
8965,8953,date-of-narration
23614,880,date-of-narration
9638,9637,date-of-narration
21502,21505,date-of-narration
15830,15820,date-of-narration
21405,21409,date-of-narration
14269,14268,date-of-narration
22126,22138,date-of-narration
10163,10162,date-of-narration
21506,21511,date-of-narration
7176,291,date-of-narration
16621,16616,date-of-narration
15937,15917,date-of-narration
7089,723,date-of-narration
13550,13556,date-of-narration
9801,9800,date-of-narration
23187,23178,date-of-narration
9890,9882,date-of-narration
15612,15614,date-of-narration
5521,291,date-of-narration
1374,419,date-of-narration
26122,26125,date-of-narration
4826,273,date-of-narration
8500,7605,date-of-narration
21397,21401,date-of-narration
15120,15122,date-of-narration
21950,21914,date-of-narration
9077,9091,date-of-narration
25175,9156,date-of-narration
24044,24043,date-of-narration
12987,12984,date-of-narration
8350,7617,date-of-narration
14704,14696,date-of-narration
23636,880,date-of-narration
14820,14819,date-of-narration
3462,791,date-of-narration
16854,16858,date-of-narration
993,392,date-of-narration
8087,161,date-of-narration
14409,14358,date-of-narration
3664,419,date-of-narration
10502,10504,date-of-narration
5499,419,date-of-narration
6654,291,date-of-narration
6715,419,date-of-narration
6399,880,date-of-narration
16302,16305,date-of-narration
5704,791,date-of-narration
14155,14135,date-of-narration
8666,7605,date-of-narration
15423,15421,date-of-narration
24620,24623,date-of-narration
17350,17053,date-of-narration
19504,15122,date-of-narration
3611,291,date-of-narration
12486,12485,date-of-narration
12579,12584,date-of-narration
27102,27104,date-of-narration
22676,22673,date-of-narration
8661,7617,date-of-narration
14789,14786,date-of-narration
6370,419,date-of-narration
18480,18470,date-of-narration
12480,12433,date-of-narration
17266,17053,date-of-narration
4521,392,date-of-narration
22216,22214,date-of-narration
28,35,date-of-narration
5614,291,date-of-narration
6840,291,date-of-narration
24552,24551,date-of-narration
6675,291,date-of-narration
26243,26245,date-of-narration
9737,9733,date-of-narration
7924,7617,date-of-narration
6613,291,date-of-narration
4902,291,date-of-narration
6002,291,date-of-narration
16866,10638,date-of-narration
18860,18453,date-of-narration
2345,392,date-of-narration
15892,15896,date-of-narration
15635,15633,date-of-narration
13271,13254,date-of-narration
2276,291,date-of-narration
24674,24655,date-of-narration
14824,14819,date-of-narration
5102,548,date-of-narration
6406,273,date-of-narration
27046,27049,date-of-narration
7993,90,date-of-narration
18025,18018,date-of-narration
2457,273,date-of-narration
23828,880,date-of-narration
12937,12931,date-of-narration
14044,14046,date-of-narration
20177,20182,date-of-narration
22178,22180,date-of-narration
16038,16041,date-of-narration
5896,791,date-of-narration
14276,14273,date-of-narration
8668,880,date-of-narration
10436,10435,date-of-narration
5685,419,date-of-narration
15588,15583,date-of-narration
13173,13172,date-of-narration
14957,14944,date-of-narration
13694,13688,date-of-narration
24885,24889,date-of-narration
23946,23934,date-of-narration
6439,291,date-of-narration
25108,9156,date-of-narration
19454,12931,date-of-narration
1975,291,date-of-narration
7074,419,date-of-narration
23458,23450,date-of-narration
4767,419,date-of-narration
15554,15520,date-of-narration
6543,291,date-of-narration
14751,14754,date-of-narration
21088,21091,date-of-narration
6275,273,date-of-narration
26180,26182,date-of-narration
5982,291,date-of-narration
23427,23435,date-of-narration
23270,23274,date-of-narration
4710,273,date-of-narration
8194,161,date-of-narration
17947,17731,date-of-narration
16534,16527,date-of-narration
13684,13688,date-of-narration
3692,419,date-of-narration
24703,24686,date-of-narration
23655,880,date-of-narration
13234,13237,date-of-narration
12598,12603,date-of-narration
8274,7605,date-of-narration
15081,15077,date-of-narration
16012,16011,date-of-narration
21806,21545,date-of-narration
7238,419,date-of-narration
7565,291,date-of-narration
15399,15398,date-of-narration
2479,791,date-of-narration
20202,20197,date-of-narration
14691,14685,date-of-narration
21175,21169,date-of-narration
6088,291,date-of-narration
13538,13478,date-of-narration
18225,18224,date-of-narration
20516,20515,date-of-narration
22514,16192,date-of-narration
2170,291,date-of-narration
8182,7605,date-of-narration
24524,24502,date-of-narration
6736,291,date-of-narration
8535,7617,date-of-narration
23533,23537,date-of-narration
21924,21926,date-of-narration
5670,273,date-of-narration
22491,16192,date-of-narration
7444,419,date-of-narration
24756,10772,date-of-narration
8327,90,date-of-narration
12964,12955,date-of-narration
9187,9196,date-of-narration
11965,11964,date-of-narration
22283,22287,date-of-narration
17644,17662,date-of-narration
23275,23274,date-of-narration
19467,19466,date-of-narration
19445,12984,date-of-narration
5551,548,date-of-narration
14825,14819,date-of-narration
8152,161,date-of-narration
20478,20487,date-of-narration
9727,9733,date-of-narration
6811,291,date-of-narration
6163,419,date-of-narration
11536,11390,date-of-narration
14315,14314,date-of-narration
2314,291,date-of-narration
2826,291,date-of-narration
14694,14685,date-of-narration
5069,791,date-of-narration
2324,392,date-of-narration
7053,791,date-of-narration
6648,291,date-of-narration
18590,18475,date-of-narration
3304,291,date-of-narration
4056,291,date-of-narration
18642,18453,date-of-narration
8495,161,date-of-narration
16708,16710,date-of-narration
19267,19271,date-of-narration
8559,7617,date-of-narration
24586,24583,date-of-narration
16910,16914,date-of-narration
3300,548,date-of-narration
12934,12931,date-of-narration
19585,19588,date-of-narration
16292,16285,date-of-narration
13683,13682,date-of-narration
14219,14222,date-of-narration
5931,291,date-of-narration
20460,20465,date-of-narration
23311,23310,date-of-narration
13565,13570,date-of-narration
6353,291,date-of-narration
4717,291,date-of-narration
16547,16546,date-of-narration
15802,15776,date-of-narration
15668,15665,date-of-narration
393,419,date-of-narration
12335,12331,date-of-narration
17464,17481,date-of-narration
26051,26055,date-of-narration
18420,15274,date-of-narration
12030,11989,date-of-narration
23670,23669,date-of-narration
3528,291,date-of-narration
24169,24171,date-of-narration
8046,161,date-of-narration
11936,11956,date-of-narration
18387,18390,date-of-narration
9871,9860,date-of-narration
15740,15736,date-of-narration
14942,14944,date-of-narration
21598,21545,date-of-narration
12880,12877,date-of-narration
16699,16701,date-of-narration
20441,20446,date-of-narration
16929,16858,date-of-narration
15805,15776,date-of-narration
11382,11390,date-of-narration
17901,17900,date-of-narration
4844,291,date-of-narration
18053,18051,date-of-narration
26370,26375,date-of-narration
2247,392,date-of-narration
19995,19075,date-of-narration
23811,23806,date-of-narration
5863,291,date-of-narration
14767,14764,date-of-narration
2067,291,date-of-narration
8383,7617,date-of-narration
15742,15736,date-of-narration
26212,90,date-of-narration
7527,291,date-of-narration
14079,14076,date-of-narration
17910,17909,date-of-narration
13214,13215,date-of-narration
17611,17625,date-of-narration
26009,26015,date-of-narration
16902,4592,date-of-narration
5606,291,date-of-narration
2251,419,date-of-narration
16675,16669,date-of-narration
23452,23450,date-of-narration
9712,9711,date-of-narration
23466,21126,date-of-narration
15502,15501,date-of-narration
18881,18884,date-of-narration
21668,20981,date-of-narration
4220,880,date-of-narration
2319,419,date-of-narration
6021,419,date-of-narration
1627,291,date-of-narration
20307,19075,date-of-narration
